URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/address-type,4.0.1,active,"2.16.840.1.113883.4.642.3.69",AddressType,AddressType,"The type of an address (physical / postal).","StructureDefinition/fr-core-address,StructureDefinition/fr-core-patient-birth-place,StructureDefinition/fr-core-patient-ins","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/address-use,4.0.1,active,"2.16.840.1.113883.4.642.3.67",AddressUse,AddressUse,"The use of an address.","StructureDefinition/fr-core-address,StructureDefinition/fr-core-patient-birth-place,StructureDefinition/fr-core-patient-ins","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/administration-method-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.97",SNOMEDCTAdministrationMethodCodes,SNOMED CT Administration Method Codes,"This value set includes some method codes from SNOMED CT - provided as an exemplar","StructureDefinition/fr-core-medication-administration-inhaled-oxygen","SCT"
http://hl7.org/fhir/ValueSet/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.3.1",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","StructureDefinition/fr-core-practitioner,StructureDefinition/fr-core-patient-ins,StructureDefinition/fr-core-patient,StructureDefinition/fr-core-related-person","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/appointment-cancellation-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.1381",AppointmentCancellationReason,Appointment cancellation reason,"This example value set defines a set of reasons for the cancellation of an appointment.","StructureDefinition/fr-core-appointment","THO"
http://hl7.org/fhir/ValueSet/appointmentstatus,4.0.1,draft,"2.16.840.1.113883.4.642.3.484",AppointmentStatus,AppointmentStatus,"The free/busy status of an appointment.","StructureDefinition/fr-core-appointment","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/approach-site-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.346",SNOMEDCTAnatomicalStructureForAdministrationSiteCodes,SNOMED CT Anatomical Structure for Administration Site Codes,"This value set includes Anatomical Structure codes from SNOMED CT - provided as an exemplar.","StructureDefinition/fr-core-medication-administration-inhaled-oxygen","SCT"
http://hl7.org/fhir/ValueSet/body-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/fr-core-observation-resp-rate,StructureDefinition/fr-core-observation-body-height,StructureDefinition/fr-core-observation-bmi,StructureDefinition/fr-core-observation-body-weight,StructureDefinition/fr-core-observation-head-circum","SCT"
http://hl7.org/fhir/ValueSet/common-tags,4.0.1,draft,"2.16.840.1.113883.4.642.3.79",CommonTags,Common Tags,"Common Tag Codes defined by FHIR project","StructureDefinition/fr-core-organization-pole,StructureDefinition/fr-core-slot,StructureDefinition/fr-core-observation-bp,StructureDefinition/fr-core-observation-body-temperature,StructureDefinition/fr-core-observation-body-height,StructureDefinition/fr-core-appointment,StructureDefinition/fr-core-observation-bmi,StructureDefinition/fr-core-healthcare-service,StructureDefinition/fr-core-practitioner-role-exercice,StructureDefinition/fr-core-observation-body-weight,StructureDefinition/fr-core-practitioner,StructureDefinition/fr-core-organization-uf,StructureDefinition/fr-core-medication-administration-inhaled-oxygen,StructureDefinition/fr-core-patient-ins,StructureDefinition/fr-core-observation-saturation-oxygen,StructureDefinition/fr-core-related-person,StructureDefinition/fr-core-organization-uac,StructureDefinition/fr-core-encounter,StructureDefinition/fr-core-observation-resp-rate,StructureDefinition/fr-core-organization,StructureDefinition/fr-core-practitioner-role-profession,StructureDefinition/fr-core-patient,StructureDefinition/fr-core-observation-head-circum,StructureDefinition/fr-core-location,StructureDefinition/fr-core-observation-heartrate,StructureDefinition/fr-core-schedule","THO"
http://hl7.org/fhir/ValueSet/contact-point-system,4.0.1,active,"2.16.840.1.113883.4.642.3.71",ContactPointSystem,ContactPointSystem,"Telecommunications form for contact point.","StructureDefinition/fr-core-practitioner,StructureDefinition/fr-core-contact-point","hl7.fhir.r4.core"
