Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-hl7.fhir.fr.core.json	74335	-	0	0	0	0	0	0	26	103	0	0	1	0	1	0	0	2	0	0	32	321	1026	0	0	0	8	0	5
fsh-generated/resources/Appointment-FRCoreAppointmentExample.json	1777	6	0	0	1	0	0	0	1	727	0	0	0	0	0	0	0	0	0	0	12	17	64	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-fr-core-cs-champ-activite.json	1587	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	11	19	125	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-fr-core-cs-circonstances-sortie.json	2181	5	0	0	0	0	0	0	1	8	0	0	1	0	0	0	0	0	0	0	12	23	105	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-fr-core-cs-code-tarif-tnjp.json	6271	3	0	0	0	0	0	0	1	16	0	0	0	0	1	0	0	0	0	0	10	46	109	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-fr-core-cs-contact-relationship.json	9030	5	0	0	0	0	0	0	2	20	0	0	0	0	0	0	0	1	0	0	12	67	158	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-fr-core-cs-discipline-equipement.json	21017	6	0	0	0	0	0	0	3	32	0	0	1	0	0	0	0	0	0	0	16	121	182	0	0	0	3	0	1
fsh-generated/resources/CodeSystem-fr-core-cs-discipline-prestation.json	43990	10	0	0	1	0	0	0	5	53	0	0	0	0	1	0	0	0	0	0	19	239	243	0	0	0	8	0	1
fsh-generated/resources/CodeSystem-fr-core-cs-fiabilite-identite.json	3421	4	0	0	0	0	0	0	1	8	0	0	1	0	0	0	0	0	0	0	8	26	79	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-fr-core-cs-identifier-type.json	748	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	14	61	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-fr-core-cs-location-identifier-type.json	1157	4	0	0	0	0	0	0	0	6	0	0	1	0	1	0	0	1	0	0	5	15	63	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-fr-core-cs-location-physical-type.json	1711	3	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	9	18	69	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-fr-core-cs-location-position-lit.json	842	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	14	60	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-fr-core-cs-location-type-chambre.json	1076	3	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	0	0	8	15	61	0	0	0	1	0	0
